Customer ID,Recency,Frequency,Monetary
12576.0,35,8,2142.72
14684.0,25,6,1468.5499999999997
17497.0,390,2,287.25
14382.0,26,2,1246.8000000000002
14550.0,10,4,1353.31
15161.0,388,1,119.92000000000003
18256.0,387,1,110.7
17239.0,312,4,1189.45
17868.0,386,1,234.64999999999998
16080.0,81,4,602.56
12562.0,8,9,4966.919999999999
12887.0,383,1,222.4
12573.0,227,5,717.4099999999999
15519.0,383,2,344.61
17491.0,1,17,5981.07
13602.0,64,4,1025.17
13181.0,381,1,359.69
14972.0,128,2,145.07000000000002
16001.0,381,1,583.39
15471.0,2,3,1316.5599999999997
15661.0,317,8,1215.9499999999998
15987.0,12,8,1682.13
12385.0,379,1,1938.3999999999999
12811.0,260,5,1033.9
12865.0,26,4,3323.4699999999993
15037.0,376,2,402.50999999999993
15583.0,376,1,107.86000000000003
17378.0,374,1,10.95
15923.0,372,1,254.16000000000005
14236.0,80,5,1744.6399999999999
17198.0,23,3,1213.88
16402.0,264,2,511.39999999999986
12763.0,138,2,814.16
18119.0,367,1,362.23999999999995
18004.0,362,1,169.46999999999997
13496.0,10,2,653.33
12348.0,75,5,2019.4
13922.0,351,3,865.1999999999999
12585.0,234,2,2040.1
14889.0,336,1,135.9
14761.0,58,3,447.91999999999996
14321.0,10,7,2218.0600000000004
13144.0,332,2,135.35
13859.0,326,2,515.86
17094.0,322,2,402.19999999999993
16949.0,3,6,1286.2700000000002
13939.0,23,7,1560.96
18250.0,310,1,349.27000000000004
17291.0,308,1,550.8000000000001
17302.0,14,5,1135.6299999999999
12654.0,10,5,601.98
16349.0,290,1,53.5
14289.0,8,6,911.2599999999999
13493.0,275,2,618.63
18211.0,25,5,600.07
15554.0,277,1,217.2
15764.0,88,8,4503.08
18183.0,227,2,632.07
16801.0,163,4,1619.7300000000002
16871.0,22,6,2812.3399999999997
16214.0,170,4,2038.2500000000002
16297.0,268,1,301.90000000000003
16377.0,267,2,1308.48
16023.0,46,3,719.8100000000001
16384.0,89,4,1358.95
17152.0,194,4,2016.5
17272.0,42,4,2148.6299999999997
13695.0,31,16,2770.73
14476.0,257,1,215.7
17749.0,178,3,1026.18
13060.0,253,1,307.53000000000003
17701.0,252,1,417.95000000000005
15289.0,29,5,1593.09
13863.0,247,4,1239.5500000000002
13548.0,96,3,908.9899999999998
16175.0,94,7,1836.4399999999998
13220.0,78,5,1336.0900000000001
13474.0,236,3,663.79
13479.0,200,4,851.3699999999999
16055.0,220,1,134.8
17522.0,1,5,1066.15
15668.0,217,1,76.32000000000001
18235.0,71,3,1796.4800000000007
12394.0,63,2,1272.48
13642.0,215,4,514.7199999999999
13320.0,78,6,2228.1000000000004
12684.0,7,6,2253.63
18133.0,212,1,931.4999999999999
12770.0,210,2,3246.45
12674.0,38,4,1970.6
13456.0,17,6,1766.7200000000003
16818.0,10,11,3349.5699999999997
13572.0,205,1,1384.25
17926.0,133,5,1035.49
16341.0,24,7,3850.7900000000004
16091.0,154,2,315.06000000000006
15679.0,24,4,781.2799999999997
15267.0,22,5,1717.36
15909.0,173,1,191.93999999999997
13568.0,173,1,192.85000000000005
16526.0,171,2,717.2099999999998
14960.0,8,2,221.27000000000004
15412.0,171,1,190.53000000000003
13745.0,162,2,777.3600000000001
15895.0,149,1,179.17
14716.0,43,3,565.45
15004.0,147,1,1245.9299999999994
16149.0,4,3,422.22
16557.0,24,2,281.85
12844.0,29,4,648.6
12378.0,129,2,5416.3200000000015
17887.0,129,1,111.35
14768.0,17,2,192.60000000000002
13218.0,127,1,62.64
12571.0,39,2,519.61
12381.0,4,5,1845.31
17637.0,31,2,547.0599999999998
15472.0,113,1,371.56
16582.0,113,1,313.61999999999995
12513.0,112,1,612.2900000000001
16706.0,37,3,531.35
16555.0,35,6,1915.6799999999998
14096.0,4,17,65164.78999999984
15307.0,95,1,205.3
13949.0,2,6,2427.3199999999997
12879.0,44,3,573.22
15533.0,19,3,807.5699999999999
12940.0,54,2,913.5400000000001
17037.0,87,1,1267.3199999999997
12822.0,70,2,948.8799999999999
15975.0,84,1,371.01
13325.0,81,1,675.3
17466.0,10,2,763.28
17079.0,78,1,118.80000000000001
15344.0,0,3,563.94
12612.0,74,1,704.0400000000001
17813.0,14,5,1770.8800000000015
14333.0,67,1,415.2
14815.0,36,2,778.5
16881.0,66,1,432.0
14054.0,65,1,92.46
18033.0,65,1,97.97000000000004
16432.0,64,1,287.4
17453.0,17,2,486.71999999999997
17030.0,63,1,146.87
17086.0,7,6,2050.0799999999995
18088.0,61,1,167.66999999999996
17737.0,9,2,168.24
12446.0,57,1,1002.3099999999998
13858.0,57,1,216.16999999999996
15598.0,53,2,548.02
14629.0,4,2,959.0099999999995
16345.0,44,2,1198.7400000000002
15948.0,8,3,1509.09
14357.0,43,1,225.77000000000012
16680.0,43,3,821.45
14485.0,38,1,165.75000000000003
13318.0,1,3,640.76
15043.0,31,6,2858.7999999999997
17022.0,31,2,260.0
17403.0,36,2,400.5700000000001
15010.0,35,1,308.94000000000005
12882.0,9,2,1463.0399999999995
14174.0,33,1,134.46
13710.0,31,3,509.52
14140.0,3,2,935.0499999999996
16505.0,31,1,777.6
17461.0,22,3,757.4599999999996
17901.0,29,3,260.08
18117.0,25,1,319.47
17153.0,24,1,213.77999999999997
17896.0,23,1,256.32
14362.0,22,1,161.20000000000002
14881.0,19,1,255.4
14950.0,19,1,371.2
12452.0,16,2,430.57000000000005
15148.0,10,1,301.28999999999996
14349.0,10,1,133.50000000000006
14578.0,3,1,168.63
16000.0,2,3,12393.7
15195.0,2,1,3861.0
16234.0,476,3,333.18
15431.0,502,1,153.24
14283.0,463,4,628.44
13920.0,431,4,1774.6800000000003
12745.0,486,2,723.8499999999999
18140.0,473,1,536.4099999999999
16993.0,463,2,1950.95
16289.0,462,1,136.31
12777.0,457,1,519.4499999999999
15966.0,450,1,426.5300000000001
18107.0,442,1,167.12999999999997
16783.0,436,1,391.95
13105.0,436,1,72.0
13966.0,435,1,390.86000000000007
15778.0,431,1,307.95000000000005
17635.0,424,3,1265.5800000000002
17273.0,424,1,141.12
13912.0,423,1,124.94999999999999
16845.0,618,1,253.87999999999997
15613.0,610,1,433.7199999999999
12786.0,609,1,728.4999999999999
15982.0,605,1,324.50999999999993
17039.0,604,1,1954.99
17842.0,602,1,430.69000000000005
13286.0,600,1,734.9100000000001
15455.0,597,1,38.25
14999.0,592,1,129.48
15183.0,547,3,639.93
13400.0,582,1,310.83000000000004
18197.0,575,1,230.1
16604.0,562,2,432.45
16974.0,522,2,365.5
16035.0,560,1,217.73
18100.0,550,1,451.56
16547.0,546,1,111.71000000000001
14919.0,539,1,359.34999999999997
17437.0,529,1,373.1699999999999
16167.0,414,5,1386.12
15311.0,0,207,116476.16000000005
13590.0,11,18,6349.589999999999
15662.0,661,2,283.73
13442.0,667,3,419.87
17818.0,737,1,130.17999999999998
14667.0,10,54,21891.39
14669.0,241,7,3243.9300000000007
17412.0,2,16,4417.52
14838.0,423,2,773.6700000000001
14483.0,281,2,257.1
13753.0,287,4,2094.57
17581.0,0,43,18757.750000000004
15953.0,15,18,3669.55
16497.0,49,23,6695.28
13141.0,84,17,7668.58
12917.0,128,6,4359.2
15077.0,494,2,2428.0800000000004
17388.0,77,11,2691.5699999999997
15642.0,729,1,105.78000000000003
15884.0,432,2,249.70000000000002
17884.0,3,20,3067.89
13958.0,379,8,4709.230000000001
13641.0,640,4,942.3700000000002
16158.0,522,9,628.3199999999999
16277.0,733,1,188.69
15555.0,12,36,12102.220000000007
16964.0,733,2,207.85
17561.0,19,4,722.3400000000001
17557.0,14,4,575.46
16124.0,317,4,1772.49
17739.0,11,18,7730.590000000001
14828.0,196,13,9839.460000000001
14955.0,732,1,163.76999999999998
13905.0,732,1,312.65000000000003
13234.0,672,2,356.94999999999993
13042.0,598,3,1556.5400000000009
17047.0,85,6,2289.2299999999996
13643.0,31,10,2156.7700000000004
15924.0,731,1,102.82000000000001
18275.0,578,2,741.8500000000001
15805.0,23,30,10189.23
14507.0,23,11,3284.43
16798.0,554,3,848.7099999999999
15494.0,21,5,3780.0500000000006
13418.0,11,31,12233.600000000002
16952.0,109,5,798.78
17860.0,368,4,1015.54
14525.0,19,17,8232.69
13462.0,252,5,1153.8500000000001
16190.0,40,8,2723.5499999999997
13004.0,11,36,11650.85
13047.0,56,23,8790.21
16195.0,723,1,323.25
15055.0,474,3,560.0699999999999
12867.0,26,13,7913.29
18251.0,87,9,26278.86
17404.0,4,23,47751.12
16109.0,218,3,939.4799999999999
17222.0,65,6,1589.1100000000001
17740.0,389,6,426.90000000000003
17023.0,417,3,800.18
14241.0,183,2,333.70000000000005
17757.0,1,56,9418.500000000005
13152.0,417,7,2146.38
15903.0,9,12,8939.84
14324.0,409,2,701.6100000000001
15489.0,22,8,2419.6099999999997
16166.0,428,2,435.83000000000004
15164.0,68,9,2068.9199999999996
14343.0,421,4,1088.9099999999996
16867.0,689,1,76.74000000000001
16287.0,169,5,1006.98
12470.0,689,1,211.95000000000002
14472.0,103,9,2228.2200000000007
16634.0,222,6,1814.61
14064.0,29,15,3332.4199999999996
17320.0,100,6,2895.7700000000004
15126.0,536,2,449.48999999999995
13889.0,92,6,1991.23
17141.0,418,4,754.3299999999997
15696.0,33,13,3906.5699999999997
15483.0,161,10,855.0600000000001
15303.0,290,3,1224.1799999999998
13488.0,17,23,15587.879999999997
15073.0,9,8,2788.02
17905.0,71,13,2373.02
15861.0,12,12,4393.49
14820.0,21,9,1274.7600000000002
12483.0,17,19,5120.58
13628.0,676,1,310.14000000000004
18064.0,133,11,4495.030000000001
15339.0,66,7,1827.8400000000001
13119.0,668,1,134.9
16136.0,59,4,946.8
15323.0,562,3,434.6
13802.0,138,19,26259.109999999993
14944.0,29,19,9784.67
18178.0,128,11,6103.740000000001
12389.0,402,3,1433.3299999999997
16071.0,44,4,1076.8000000000002
16416.0,26,9,2972.879999999999
16406.0,18,3,552.6799999999998
14740.0,197,11,4161.06
17883.0,3,7,995.8499999999998
15366.0,75,7,2389.08
12809.0,177,3,1755.94
13595.0,516,3,818.22
14957.0,253,2,333.28999999999996
17006.0,4,8,1636.3200000000002
16534.0,642,1,635.9000000000002
17857.0,4,23,27104.74
16537.0,641,1,10.55
17002.0,85,7,2571.5499999999997
15437.0,262,2,393.45000000000005
14403.0,130,6,1880.51
16258.0,45,15,11942.52
13795.0,388,4,836.3000000000001
12692.0,637,1,110.95
15665.0,168,5,4015.120000000001
15819.0,49,10,3934.7899999999995
15461.0,460,2,429.7
16385.0,60,5,1030.61
14851.0,23,3,829.4100000000001
13482.0,232,2,336.09
14464.0,568,2,111.0
13117.0,21,18,2643.8100000000004
16372.0,33,5,1328.6100000000004
16265.0,9,12,6935.17
14834.0,17,7,2206.1599999999994
16635.0,406,1,472.99999999999994
14901.0,11,12,2289.6499999999996
16232.0,43,7,2712.97
16421.0,376,3,526.27
16549.0,10,34,13182.189999999986
15261.0,135,4,1508.0
16856.0,14,3,358.49
12699.0,417,1,638.1100000000001
13387.0,417,1,184.33999999999995
17143.0,417,2,924.1099999999999
14312.0,46,11,3090.290000000001
13981.0,415,1,331.13999999999993
15608.0,28,5,1785.98
15377.0,382,4,1211.75
14692.0,137,12,1745.09
16053.0,32,6,3634.84
13750.0,53,11,3602.1800000000003
13073.0,411,2,418.08
17981.0,410,1,239.11999999999995
15370.0,40,8,3739.01
12449.0,22,6,4835.89
13274.0,409,1,360.85
16382.0,408,2,353.1
13888.0,119,7,2169.05
16724.0,404,1,147.35000000000002
14247.0,278,5,772.6599999999999
15458.0,25,2,370.43999999999994
13034.0,54,3,922.6800000000001
13395.0,185,3,1180.2299999999998
15560.0,397,2,153.51999999999998
18083.0,397,1,470.7299999999999
12693.0,127,7,1703.02
16420.0,396,1,75.0
13738.0,396,1,440.9299999999999
12849.0,31,6,3064.07
17878.0,43,3,1412.33
14899.0,395,1,1384.88
12927.0,394,1,197.31
14390.0,10,13,6399.830000000001
12876.0,57,4,4081.79
17321.0,8,6,1741.1799999999998
15890.0,394,5,535.65
13915.0,394,1,70.80000000000001
15532.0,25,10,3750.250000000001
14559.0,390,1,75.6
15726.0,390,1,321.9100000000001
17992.0,389,1,254.13000000000002
13862.0,18,9,2556.09
16602.0,36,2,763.3299999999999
15811.0,22,7,3796.92
12423.0,0,10,2622.3899999999994
18195.0,387,1,101.16
14446.0,0,5,1236.5099999999995
16973.0,386,1,127.0
16261.0,17,6,1059.4499999999998
17683.0,385,3,819.01
14813.0,369,4,1090.8699999999997
12578.0,21,4,4642.45
14499.0,26,7,2138.9700000000003
14583.0,5,8,1781.03
18210.0,1,7,2768.83
17730.0,3,20,7773.800000000001
16209.0,88,9,4146.780000000001
15986.0,30,2,354.42
14252.0,381,1,350.99
17744.0,3,7,2649.1400000000003
14350.0,274,3,972.03
17556.0,205,2,300.67
18031.0,378,1,462.0999999999999
12538.0,29,2,640.45
17607.0,376,1,333.81000000000006
16893.0,366,2,401.34999999999985
15540.0,11,2,460.68000000000006
15828.0,375,1,1108.8199999999997
17223.0,310,3,803.5299999999997
15939.0,89,15,9004.84
17181.0,57,3,465.37
14775.0,58,3,1418.46
13402.0,127,4,1535.1299999999999
17674.0,74,2,851.7
12429.0,9,8,7485.910000000002
17339.0,94,3,362.36
16927.0,115,3,543.0500000000001
17375.0,199,4,660.55
15460.0,354,1,216.76
15208.0,1,6,970.5199999999999
18198.0,4,17,5425.560000000001
17128.0,334,1,157.09
12652.0,331,2,1017.0299999999997
12388.0,15,8,3901.1100000000006
14428.0,7,5,1244.83
15938.0,112,9,734.8100000000001
14779.0,280,3,386.1499999999999
12559.0,310,2,561.7099999999999
12744.0,56,8,13158.16
16897.0,299,2,289.7800000000001
12528.0,9,6,1933.4799999999998
15940.0,311,1,35.8
14188.0,30,6,2054.36
14346.0,120,5,2315.7500000000005
13932.0,294,1,307.4
16566.0,15,5,614.66
14520.0,1,2,270.6
13636.0,36,5,949.1200000000001
12458.0,71,4,1777.4900000000002
15643.0,191,3,664.0
15220.0,51,6,1778.96
14570.0,280,3,512.3999999999999
13452.0,259,3,729.8
13716.0,269,1,138.28
13358.0,268,1,439.03000000000003
13185.0,267,1,71.4
15433.0,213,2,533.3
17102.0,261,1,25.5
18191.0,261,2,529.4
14536.0,259,1,171.8
13720.0,116,4,799.8999999999999
12569.0,2,32,4124.6900000000005
13731.0,219,2,610.5899999999999
13892.0,26,6,1267.65
14311.0,242,2,516.45
15230.0,239,2,429.6
15172.0,8,5,1624.0500000000002
16587.0,232,1,225.14999999999995
16617.0,235,1,151.85000000000002
18227.0,217,2,388.75
15063.0,213,1,370.79999999999995
12590.0,211,2,9864.260000000004
12690.0,205,1,389.00999999999993
15042.0,199,2,315.45000000000005
15852.0,186,3,257.26
16624.0,80,2,810.5699999999999
16323.0,196,2,353.66
16969.0,39,3,650.41
14500.0,88,3,356.85
17124.0,185,1,298.89000000000004
14622.0,184,1,320.58
13343.0,177,1,353.43
15585.0,176,1,455.30000000000007
13618.0,173,1,177.34000000000003
12837.0,173,2,688.4099999999999
15507.0,171,1,492.35999999999996
13420.0,149,2,159.85
17408.0,163,3,316.09000000000003
17123.0,161,3,966.67
17312.0,138,3,644.3
18265.0,72,2,801.5100000000001
18024.0,152,2,389.78000000000003
15839.0,33,3,1048.4900000000002
14331.0,124,2,462.65999999999997
13186.0,39,3,1575.8899999999999
16066.0,16,5,1521.87
15683.0,117,2,524.54
14772.0,112,1,139.26
12968.0,112,1,135.95
12518.0,0,5,2056.89
14529.0,60,3,620.0399999999998
13236.0,24,2,744.8499999999999
13812.0,42,3,539.0
14660.0,86,2,285.73999999999995
13099.0,99,1,207.35999999999999
14208.0,94,2,567.05
14359.0,19,3,912.18
12756.0,86,1,112.08000000000001
14557.0,85,1,788.3800000000001
13279.0,78,1,137.75
14806.0,75,2,303.43000000000006
14908.0,74,2,381.9
13639.0,74,2,1346.2700000000002
15175.0,71,1,224.14000000000007
13354.0,71,1,743.5300000000003
13759.0,33,2,659.41
13364.0,71,1,134.96
16478.0,25,3,331.00000000000006
16803.0,65,1,332.29999999999995
13882.0,2,5,1191.13
15612.0,36,2,195.15
14801.0,61,1,193.1399999999999
16921.0,61,3,446.67
15330.0,32,2,714.96
14975.0,57,2,472.39
15113.0,9,3,3608.9399999999996
17824.0,51,1,298.4
17503.0,2,2,558.9599999999999
17947.0,37,1,176.68
13822.0,5,2,632.0000000000001
12544.0,36,1,372.7
14664.0,19,2,637.89
18209.0,28,1,139.10000000000002
13732.0,28,1,491.86
15654.0,9,2,922.5300000000002
13828.0,22,1,209.49000000000004
12702.0,19,1,219.0
14126.0,7,4,1172.46
17541.0,509,1,124.46000000000005
17494.0,501,1,54.699999999999996
14833.0,498,1,94.8
13041.0,450,4,799.1299999999999
17665.0,493,1,563.1
17792.0,467,2,370.0499999999998
17599.0,477,1,52.05
15702.0,476,1,112.57000000000001
14187.0,473,1,123.5
16375.0,470,2,104.0
15779.0,463,2,124.08
16100.0,462,1,582.6400000000001
12859.0,458,1,575.0999999999999
14444.0,456,1,132.04
16815.0,453,2,410.97
16646.0,449,1,678.7999999999998
17161.0,444,1,856.0100000000001
14933.0,443,4,1770.0
14611.0,443,2,604.3299999999999
17280.0,438,1,118.85999999999999
18266.0,434,1,251.09999999999997
14254.0,432,1,601.03
12486.0,431,1,1037.2800000000002
12903.0,428,1,833.5300000000001
15931.0,428,1,239.89999999999998
13541.0,427,2,785.25
15177.0,425,1,948.9299999999998
14319.0,424,1,494.8499999999999
16263.0,423,1,351.00999999999993
12467.0,423,1,132.79999999999998
16130.0,422,4,987.48
14296.0,421,2,456.4000000000001
17202.0,420,1,160.65
15742.0,619,1,156.86999999999998
12671.0,606,1,2622.481000000001
14650.0,589,1,62.5
15818.0,588,1,340.5
13943.0,577,1,246.54000000000002
16695.0,561,2,193.14999999999992
17216.0,554,1,65.05000000000001
18214.0,530,4,1780.3399999999997
17009.0,551,1,242.05999999999997
13997.0,519,3,382.31
17417.0,548,1,164.18
15905.0,543,1,114.69000000000003
16925.0,540,1,125.65
15851.0,526,1,109.72999999999999
12730.0,521,1,829.2500000000001
17129.0,520,1,31.85
18238.0,515,1,270.9200000000001
12362.0,3,11,5356.23
16321.0,72,7,604.55
17998.0,380,3,639.24
15326.0,333,5,1700.5199999999998
15808.0,306,21,18409.929999999997
13748.0,95,9,2268.3500000000004
15602.0,8,16,3230.5099999999998
14000.0,211,5,2046.3400000000004
16131.0,51,12,9957.420000000002
14299.0,8,27,14499.49
15523.0,84,16,17359.99
13611.0,89,10,3319.53
16301.0,736,1,107.33
17853.0,407,3,1608.1899999999998
16253.0,66,7,7310.15
16945.0,21,33,8548.159999999998
14295.0,40,4,2352.9100000000003
17043.0,32,8,2616.5499999999997
16143.0,3,12,4910.83
16843.0,42,35,19571.43
15109.0,245,3,983.0999999999999
16325.0,46,12,3597.5000000000005
17127.0,428,5,1155.0300000000002
13199.0,3,66,16417.89
14133.0,129,4,911.1400000000001
16395.0,60,14,3537.000000000002
15983.0,22,8,3958.8199999999997
14717.0,733,1,81.3
17406.0,333,13,4905.050000000001
13211.0,10,10,2729.3200000000006
13491.0,51,27,4566.560000000001
13190.0,544,3,570.66
15358.0,4,42,17050.41
16684.0,4,55,147142.77000000002
13206.0,400,13,8377.320000000002
16353.0,3,38,9999.460000000001
17457.0,126,14,5984.81
15369.0,492,11,6251.26
16735.0,78,14,6270.56
16940.0,52,8,6427.66
17512.0,28,18,5467.820000000001
15769.0,7,46,88704.32
15446.0,376,3,403.94999999999993
12439.0,682,2,1158.18
13013.0,1,29,12625.770000000002
16769.0,260,4,1141.7499999999998
17318.0,725,1,164.28
17262.0,52,11,2757.62
15785.0,32,16,5969.93
15394.0,9,11,5286.800000000001
15184.0,29,4,689.95
18144.0,7,19,5058.000000000001
15863.0,25,5,358.70000000000005
15862.0,8,13,2923.1399999999994
16661.0,540,4,986.6299999999999
16720.0,26,3,603.4799999999999
17638.0,647,2,842.4
13510.0,1,11,4558.290000000001
13082.0,126,21,7335.75
17950.0,72,7,1432.8099999999997
14541.0,58,14,2499.68
15100.0,333,7,2894.7
13634.0,33,15,5027.78
18041.0,11,38,8752.380000000001
17871.0,204,5,1118.9899999999998
14461.0,148,13,6713.1100000000015
17773.0,514,2,585.27
12589.0,28,7,3639.9100000000008
14556.0,596,3,835.3399999999996
16085.0,23,12,2327.21
17180.0,56,11,2256.98
13192.0,95,6,2558.58
15727.0,16,15,9445.51
17584.0,7,6,5309.419999999999
16795.0,365,3,2492.3900000000003
13971.0,18,14,4667.570000000001
14365.0,394,2,634.6800000000002
15389.0,172,5,2733.8
13443.0,448,6,1276.37
17107.0,33,10,16075.420000000002
15167.0,320,5,1659.67
15784.0,467,2,848.3299999999999
16082.0,670,1,106.75000000000001
12665.0,324,3,313.6
17774.0,96,9,3327.0499999999997
17731.0,79,6,1708.9899999999996
12567.0,22,15,13709.859999999999
13696.0,421,3,2020.4
13551.0,319,2,244.2
16838.0,197,4,1159.6100000000001
18179.0,9,8,2547.55
13842.0,58,18,5629.91
13980.0,60,5,799.9200000000001
16273.0,648,2,336.04
12360.0,52,8,4252.89
17667.0,66,9,3950.7000000000003
16519.0,25,4,554.16
17330.0,22,4,423.79999999999995
16946.0,383,5,1222.04
16177.0,50,8,2247.3100000000004
13793.0,646,1,96.0
13873.0,119,8,1038.92
13214.0,417,7,3264.2300000000005
13377.0,396,2,1552.8800000000003
14426.0,23,17,11727.940000000002
13476.0,178,5,2061.4700000000003
13544.0,39,6,829.0000000000001
13799.0,116,9,2803.5699999999997
13276.0,63,5,1939.26
15221.0,366,4,2465.4500000000003
13530.0,634,1,402.98
15227.0,36,9,2488.49
16652.0,58,16,17550.39
16008.0,23,15,5384.13
14928.0,627,1,223.91
17552.0,60,12,3085.29
14596.0,626,1,229.4699999999999
15105.0,18,9,3094.9099999999994
16970.0,626,1,71.4
14166.0,505,2,256.85
13445.0,626,1,241.89999999999998
13988.0,19,8,4757.8
17001.0,0,19,6640.799999999999
14704.0,19,9,1781.2299999999996
12791.0,373,5,924.4300000000001
17068.0,12,47,9147.33
14688.0,7,28,7713.570000000002
13836.0,399,2,620.37
13031.0,407,5,3419.270000000002
15170.0,406,1,81.15
17098.0,381,3,591.0699999999999
16767.0,30,15,8069.450000000001
15688.0,418,1,190.57
14953.0,25,4,1011.2699999999999
14741.0,11,7,1897.5900000000001
15081.0,22,12,1965.7199999999998
16226.0,203,5,672.1699999999998
16491.0,46,2,1533.16
17260.0,411,1,120.95
16770.0,57,9,1932.1300000000008
15796.0,1,17,5174.830000000001
14353.0,215,3,376.5
16962.0,409,1,251.03999999999996
15373.0,8,17,3421.39
13246.0,18,11,3387.4300000000007
15981.0,24,21,9362.769999999999
16784.0,19,5,896.53
14805.0,15,7,1104.64
14429.0,403,1,516.28
13359.0,63,2,1043.31
15724.0,201,3,310.85
16391.0,400,4,1100.2099999999994
17286.0,21,3,395.48
16350.0,21,9,2253.89
15347.0,366,4,1363.6
16455.0,63,11,4384.37
12778.0,19,9,1775.68
17548.0,233,4,731.2599999999998
13691.0,396,1,210.77999999999994
14725.0,24,4,1309.3600000000001
15138.0,393,1,502.5199999999999
17688.0,393,1,304.20000000000005
13226.0,273,2,312.46000000000004
14600.0,305,2,865.1699999999998
13961.0,392,1,538.4000000000001
16121.0,57,5,1477.0900000000001
13545.0,390,2,374.64
18044.0,4,18,3505.61
14192.0,388,1,293.74
14417.0,387,1,604.1999999999996
15515.0,387,1,171.80999999999997
12890.0,24,2,717.2699999999998
16279.0,21,9,5705.08
12553.0,8,12,4608.75
17680.0,23,3,497.44999999999993
17713.0,382,4,1198.09
16821.0,381,1,113.35000000000001
15864.0,22,7,2180.76
15951.0,8,3,1013.1699999999998
17720.0,26,10,2768.91
17989.0,379,1,228.83
15210.0,225,3,1176.1899999999996
15212.0,241,2,208.27999999999997
16356.0,197,6,415.87000000000006
12767.0,375,1,949.8199999999999
14078.0,101,9,1690.98
15922.0,373,1,739.0
18011.0,373,2,527.03
17194.0,360,2,776.6599999999999
15062.0,71,8,2585.62
16816.0,103,4,417.06
14334.0,16,12,4318.4800000000005
16270.0,353,1,1141.2399999999996
16112.0,143,4,195.74
15464.0,338,1,1048.8500000000006
17800.0,37,9,1198.01
15033.0,4,10,2583.37
17064.0,58,3,859.35
14916.0,70,8,3042.9500000000003
13742.0,16,12,3131.0200000000004
12502.0,95,5,3723.87
12410.0,308,3,1013.7099999999999
17105.0,159,2,665.78
17537.0,29,2,897.6200000000003
12462.0,18,2,1189.59
16317.0,119,5,2192.51
16494.0,296,1,826.5299999999999
13012.0,9,11,2972.83
13904.0,37,2,332.63999999999993
15932.0,4,8,2495.87
17117.0,288,1,116.19999999999997
18056.0,288,2,554.5999999999999
13345.0,287,1,389.50000000000006
16598.0,285,1,145.05
12866.0,283,3,1227.35
13014.0,10,11,5381.080000000001
16449.0,197,2,707.6899999999998
17535.0,280,1,164.39999999999998
14226.0,28,6,3002.5299999999993
12994.0,4,3,974.4200000000001
16672.0,2,20,8134.940000000001
14066.0,266,1,152.55
12831.0,262,3,451.11
15644.0,166,4,812.9999999999998
17440.0,156,4,323.58
13950.0,11,4,745.06
13752.0,124,7,1590.7299999999998
13005.0,173,4,999.6800000000001
18040.0,19,2,357.20000000000005
14844.0,63,10,6702.4299999999985
16806.0,103,4,775.5399999999995
17120.0,233,1,307.46
12506.0,232,1,73.50000000000003
14759.0,4,3,1625.97
17061.0,73,11,5232.2300000000005
15128.0,60,5,1783.6800000000005
16990.0,218,2,344.0
17578.0,218,7,1047.3300000000002
17174.0,217,1,59.9
14691.0,30,5,2114.33
17505.0,161,5,2435.4799999999996
13062.0,191,1,346.98
15405.0,189,2,659.8399999999999
15969.0,2,5,1127.05
17015.0,28,3,1842.56
12694.0,70,3,1843.3500000000001
14503.0,3,6,3543.2599999999998
12816.0,95,2,572.2
15825.0,172,1,532.94
12379.0,81,4,1620.22
15130.0,169,1,330.11
12548.0,166,1,95.19999999999999
14351.0,164,1,51.0
12424.0,162,4,3340.0300000000007
16866.0,140,3,207.73999999999998
16929.0,3,7,1295.3900000000003
12722.0,85,4,997.63
13116.0,138,1,501.14000000000004
14305.0,71,3,1858.96
15118.0,134,1,244.8
14143.0,133,1,115.8
18081.0,36,3,343.45000000000005
14567.0,56,2,1530.3600000000001
12828.0,2,6,1018.71
17656.0,73,5,1674.6899999999998
15653.0,92,2,877.4399999999999
12641.0,115,1,185.9
15801.0,46,3,1063.9499999999998
14418.0,3,3,1937.2500000000002
16968.0,4,2,439.43000000000006
16340.0,107,3,1526.06
15690.0,4,2,239.76
18027.0,98,1,115.30999999999999
13210.0,93,1,353.47999999999996
15488.0,92,5,431.92
13272.0,31,2,276.56
14250.0,7,3,1904.0500000000006
14753.0,87,2,869.51
15933.0,21,3,1107.46
17144.0,1,2,984.5699999999999
13323.0,3,5,787.8499999999999
15947.0,82,1,1708.2400000000002
16627.0,79,1,322.8
15593.0,70,1,199.8
13558.0,5,4,605.06
16747.0,37,2,836.06
15739.0,66,1,449.12000000000006
13504.0,64,1,295.93
14592.0,35,3,570.4599999999998
17119.0,3,2,606.91
15335.0,53,1,173.97000000000003
16363.0,53,1,109.36000000000001
16313.0,3,2,274.15000000000003
16311.0,17,2,616.26
15677.0,49,3,1305.63
14474.0,46,2,1278.0800000000004
13697.0,38,1,151.3
18164.0,37,1,399.65000000000003
13271.0,37,1,217.3799999999999
18123.0,24,3,684.5899999999999
16759.0,7,3,789.79
14582.0,40,1,114.11
17590.0,2,3,1477.97
15444.0,9,2,1418.2600000000016
14039.0,33,2,267.28
15463.0,29,1,126.14
17502.0,9,4,689.0999999999999
14661.0,26,1,107.95
12938.0,25,1,114.14
17793.0,25,1,323.03999999999996
